name,description,slot,cooltime,hits,passive,aoe,random,multiplier_formula,multiplier_formula_raw,scales_with,icon_filename,used_on,level_progress_description,other_skill,aoe_1,single_target_1,self_effect_1,chance_1,on_crit_1,on_death_1,random_1,quantity_1,all_1,self_hp_1,target_hp_1,damage_1,note_1,aoe_2,single_target_2,self_effect_2,chance_2,on_crit_2,on_death_2,random_2,quantity_2,all_2,self_hp_2,target_hp_2,damage_2,note_2,aoe_3,single_target_3,self_effect_3,chance_3,on_crit_3,on_death_3,random_3,quantity_3,all_3,self_hp_3,target_hp_3,damage_3,note_3,aoe_4,single_target_4,self_effect_4,chance_4,on_crit_4,on_death_4,random_4,quantity_4,all_4,self_hp_4,target_hp_4,damage_4,note_4,aoe_5,single_target_5,self_effect_5,chance_5,on_crit_5,on_death_5,random_5,quantity_5,all_5,self_hp_5,target_hp_5,damage_5,note_5,id_1,url_1,name_1,is_buff_1,type_1,id_2,url_2,name_2,is_buff_2,type_2,id_3,url_3,name_3,is_buff_3,type_3,id_4,url_4,name_4,is_buff_4,type_4,id_5,url_5,name_5,is_buff_5,type_5,upgrade_1,upgrade_2,upgrade_3,upgrade_4,upgrade_5,upgrade_6,upgrade_7,upgrade_8,upgrade_1_effect,upgrade_1_amount,upgrade_2_effect,upgrade_2_amount,upgrade_3_effect,upgrade_3_amount,upgrade_4_effect,upgrade_4_amount,upgrade_5_effect,upgrade_5_amount,upgrade_6_effect,upgrade_6_amount,upgrade_7_effect,upgrade_7_amount,upgrade_8_effect,upgrade_8_amount
Jump Attack,Leaps up to the sky to attack and decreases the enemy's Attack Bar by 15% with a 50% chance.,1,0.0,1,False,False,False,3.4*{ATK} + 30,"[[""ATK"", ""*"", 3.4, ""+"", 30]]",['ATK'],skill_icon_0004_2_0.png,[117],"['Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +10%', 'Damage +10%']",0.0,False,True,False,50.0,False,False,False,15.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,33.0,https://swarfarm.com/api/v2/skill-effects/33/,Decrease ATB,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}",-1,-1,-1,Damage +{0}%,5,Damage +{0}%,5,Damage +{0}%,5,Damage +{0}%,10,Damage +{0}%,10,-1,-1,-1,-1,-1,-1
Jump Attack,Leaps up to the sky to attack and decreases the enemy's Attack Bar by 15% with a 50% chance.,1,0.0,1,False,False,False,3.4*{ATK} + 30,"[[""ATK"", ""*"", 3.4, ""+"", 30]]",['ATK'],skill_icon_0004_1_0.png,[77],"['Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +10%', 'Damage +10%']",0.0,False,True,False,50.0,False,False,False,15.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,33.0,https://swarfarm.com/api/v2/skill-effects/33/,Decrease ATB,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}",-1,-1,-1,Damage +{0}%,5,Damage +{0}%,5,Damage +{0}%,5,Damage +{0}%,10,Damage +{0}%,10,-1,-1,-1,-1,-1,-1
Jump Attack,Leaps up to the sky to attack and decreases the enemy's Attack Bar by 15% with a 50% chance.,1,0.0,1,False,False,False,3.4*{ATK} + 30,"[[""ATK"", ""*"", 3.4, ""+"", 30]]",['ATK'],skill_icon_0004_0_0.png,[3],"['Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +10%', 'Damage +10%']",0.0,False,True,False,50.0,False,False,False,15.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,33.0,https://swarfarm.com/api/v2/skill-effects/33/,Decrease ATB,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}",-1,-1,-1,Damage +{0}%,5,Damage +{0}%,5,Damage +{0}%,5,Damage +{0}%,10,Damage +{0}%,10,-1,-1,-1,-1,-1,-1
Jump Attack,Leaps up to the sky to attack and decreases the enemy's Attack Bar by 15% with a 50% chance.,1,0.0,1,False,False,False,3.4*{ATK} + 30,"[[""ATK"", ""*"", 3.4, ""+"", 30]]",['ATK'],skill_icon_0003_9_9.png,[38],"['Damage +5%', 'Damage +5%', 'Damage +5%', 'Damage +10%', 'Damage +10%']",0.0,False,True,False,50.0,False,False,False,15.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,33.0,https://swarfarm.com/api/v2/skill-effects/33/,Decrease ATB,False,Neutral,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}",-1,-1,-1,Damage +{0}%,5,Damage +{0}%,5,Damage +{0}%,5,Damage +{0}%,10,Damage +{0}%,10,-1,-1,-1,-1,-1,-1
Special Material (Passive),Acquires 2x the EXP compared to a normal Angelmon when used for Power-ups. Awaken to get even more EXP.,1,0.0,0,True,False,False,,[],[],skill_icon_0009_0_5.png,"[51, 123, 83, 122, 9, 144, 44, 82, 10, 145]",[],0.0,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Sacred Water,Throws a condensed cloud of elements at the enemy to attack 2 times and reduces the enemy's Attack Power for 2 turns with a 20% chance for each attack.,1,0.0,2,False,False,False,1.9*{ATK},"[[""ATK"", ""*"", 1.9]]",['ATK'],skill_icon_0000_9_2.png,"[12, 11]","['Damage +5%', 'Damage +5%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +10%', 'Damage +10%', 'Effect Rate +15%']",0.0,False,True,False,20.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,19.0,https://swarfarm.com/api/v2/skill-effects/19/,Decrease ATK,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 15}",-1,Damage +{0}%,5,Damage +{0}%,5,Effect Rate +{0}%,5,Damage +{0}%,10,Effect Rate +{0}%,10,Damage +{0}%,10,Effect Rate +{0}%,15,-1,-1
Sacred Water,Throws a condensed cloud of elements at the enemy to attack 2 times and reduces the enemy's Attack Power for 2 turns with a 20% chance for each attack.,1,0.0,2,False,False,False,1.9*{ATK},"[[""ATK"", ""*"", 1.9]]",['ATK'],skill_icon_0000_8_2.png,"[45, 52]","['Damage +5%', 'Damage +5%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +10%', 'Damage +10%', 'Effect Rate +15%']",0.0,False,True,False,20.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,19.0,https://swarfarm.com/api/v2/skill-effects/19/,Decrease ATK,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 15}",-1,Damage +{0}%,5,Damage +{0}%,5,Effect Rate +{0}%,5,Damage +{0}%,10,Effect Rate +{0}%,10,Damage +{0}%,10,Effect Rate +{0}%,15,-1,-1
Sacred Water,Throws a condensed cloud of elements at the enemy to attack 2 times and reduces the enemy's Attack Power for 2 turns with a 20% chance for each attack.,1,0.0,2,False,False,False,1.9*{ATK},"[[""ATK"", ""*"", 1.9]]",['ATK'],skill_icon_0000_0_3.png,"[84, 85]","['Damage +5%', 'Damage +5%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +10%', 'Damage +10%', 'Effect Rate +15%']",0.0,False,True,False,20.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,19.0,https://swarfarm.com/api/v2/skill-effects/19/,Decrease ATK,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 15}",-1,Damage +{0}%,5,Damage +{0}%,5,Effect Rate +{0}%,5,Damage +{0}%,10,Effect Rate +{0}%,10,Damage +{0}%,10,Effect Rate +{0}%,15,-1,-1
Sacred Water,Throws a condensed cloud of elements at the enemy to attack 2 times and reduces the enemy's Attack Power for 2 turns with a 20% chance for each attack.,1,0.0,2,False,False,False,1.9*{ATK},"[[""ATK"", ""*"", 1.9]]",['ATK'],skill_icon_0000_2_3.png,"[125, 124]","['Damage +5%', 'Damage +5%', 'Effect Rate +5%', 'Damage +10%', 'Effect Rate +10%', 'Damage +10%', 'Effect Rate +15%']",0.0,False,True,False,20.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,19.0,https://swarfarm.com/api/v2/skill-effects/19/,Decrease ATK,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 15}",-1,Damage +{0}%,5,Damage +{0}%,5,Effect Rate +{0}%,5,Damage +{0}%,10,Effect Rate +{0}%,10,Damage +{0}%,10,Effect Rate +{0}%,15,-1,-1
Crushing Rocks,Attacks with 4 strong consecutive strikes. Each strike has a 30% chance to decrease the enemy's Defense for 2 turns.,2,3.0,4,False,False,False,1.3*{ATK},"[[""ATK"", ""*"", 1.3]]",['ATK'],skill_icon_0003_4_9.png,"[125, 124]","['Effect Rate +5%', 'Effect Rate +5%', 'Damage +10%', 'Damage +10%', 'Damage +15%']",0.0,False,True,False,30.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 15}",-1,-1,-1,Effect Rate +{0}%,5,Effect Rate +{0}%,5,Damage +{0}%,10,Damage +{0}%,10,Damage +{0}%,15,-1,-1,-1,-1,-1,-1
Crushing Rocks,Attacks with 4 strong consecutive strikes. Each strike has a 30% chance to decrease the enemy's Defense for 2 turns.,2,3.0,4,False,False,False,1.3*{ATK},"[[""ATK"", ""*"", 1.3]]",['ATK'],skill_icon_0003_1_9.png,"[12, 11]","['Effect Rate +5%', 'Effect Rate +5%', 'Damage +10%', 'Damage +10%', 'Damage +15%']",0.0,False,True,False,30.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 15}",-1,-1,-1,Effect Rate +{0}%,5,Effect Rate +{0}%,5,Damage +{0}%,10,Damage +{0}%,10,Damage +{0}%,15,-1,-1,-1,-1,-1,-1
Crushing Rocks,Attacks with 4 strong consecutive strikes. Each strike has a 30% chance to decrease the enemy's Defense for 2 turns.,2,3.0,4,False,False,False,1.3*{ATK},"[[""ATK"", ""*"", 1.3]]",['ATK'],skill_icon_0003_0_9.png,"[45, 52]","['Effect Rate +5%', 'Effect Rate +5%', 'Damage +10%', 'Damage +10%', 'Damage +15%']",0.0,False,True,False,30.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 15}",-1,-1,-1,Effect Rate +{0}%,5,Effect Rate +{0}%,5,Damage +{0}%,10,Damage +{0}%,10,Damage +{0}%,15,-1,-1,-1,-1,-1,-1
Crushing Rocks,Attacks with 4 strong consecutive strikes. Each strike has a 30% chance to decrease the enemy's Defense for 2 turns.,2,3.0,4,False,False,False,1.3*{ATK},"[[""ATK"", ""*"", 1.3]]",['ATK'],skill_icon_0003_2_9.png,"[84, 85]","['Effect Rate +5%', 'Effect Rate +5%', 'Damage +10%', 'Damage +10%', 'Damage +15%']",0.0,False,True,False,30.0,False,False,False,2.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 15}",-1,-1,-1,Effect Rate +{0}%,5,Effect Rate +{0}%,5,Damage +{0}%,10,Damage +{0}%,10,Damage +{0}%,15,-1,-1,-1,-1,-1,-1
Bite,Inflicts damage by biting the enemy and reduces the enemy's Defense for 1 turn with a 50% chance.,1,0.0,1,False,False,False,3.6*{ATK},"[[""ATK"", ""*"", 3.6]]",['ATK'],skill_icon_0004_3_0.png,[39],"['Damage +5%', 'Effect Rate +10%', 'Damage +10%', 'Damage +10%', 'Effect Rate +10%', 'Effect Rate +20%']",0.0,False,True,False,50.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 20}",-1,-1,Damage +{0}%,5,Effect Rate +{0}%,10,Damage +{0}%,10,Damage +{0}%,10,Effect Rate +{0}%,10,Effect Rate +{0}%,20,-1,-1,-1,-1
Bite,Inflicts damage by biting the enemy and reduces the enemy's Defense for 1 turn with a 50% chance.,1,0.0,1,False,False,False,3.6*{ATK},"[[""ATK"", ""*"", 3.6]]",['ATK'],skill_icon_0004_4_0.png,[4],"['Damage +5%', 'Effect Rate +10%', 'Damage +10%', 'Damage +10%', 'Effect Rate +10%', 'Effect Rate +20%']",0.0,False,True,False,50.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 20}",-1,-1,Damage +{0}%,5,Effect Rate +{0}%,10,Damage +{0}%,10,Damage +{0}%,10,Effect Rate +{0}%,10,Effect Rate +{0}%,20,-1,-1,-1,-1
Bite,Inflicts damage by biting the enemy and reduces the enemy's Defense for 1 turn with a 50% chance.,1,0.0,1,False,False,False,3.6*{ATK},"[[""ATK"", ""*"", 3.6]]",['ATK'],skill_icon_0004_5_0.png,[78],"['Damage +5%', 'Effect Rate +10%', 'Damage +10%', 'Damage +10%', 'Effect Rate +10%', 'Effect Rate +20%']",0.0,False,True,False,50.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 20}",-1,-1,Damage +{0}%,5,Effect Rate +{0}%,10,Damage +{0}%,10,Damage +{0}%,10,Effect Rate +{0}%,10,Effect Rate +{0}%,20,-1,-1,-1,-1
Bite,Inflicts damage by biting the enemy and reduces the enemy's Defense for 1 turn with a 50% chance.,1,0.0,1,False,False,False,3.6*{ATK},"[[""ATK"", ""*"", 3.6]]",['ATK'],skill_icon_0004_6_0.png,[118],"['Damage +5%', 'Effect Rate +10%', 'Damage +10%', 'Damage +10%', 'Effect Rate +10%', 'Effect Rate +20%']",0.0,False,True,False,50.0,False,False,False,1.0,False,False,False,False,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,20.0,https://swarfarm.com/api/v2/skill-effects/20/,Decrease DEF,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 10}","{'effect': 'Effect Rate +{0}%', 'amount': 20}",-1,-1,Damage +{0}%,5,Effect Rate +{0}%,10,Damage +{0}%,10,Damage +{0}%,10,Effect Rate +{0}%,10,Effect Rate +{0}%,20,-1,-1,-1,-1
Spore Throw,Throws poison spores to attack the enemy and inflict Continuous Damage for 1 turn.,1,0.0,1,False,False,False,3*{ATK},"[[""ATK"", ""*"", 3]]",['ATK'],skill_icon_0003_8_7.png,[5],"['Damage +5%', 'Damage +5%', 'Damage +10%', 'Damage +10%']",0.0,False,True,False,100.0,False,False,False,1.0,False,False,False,False,,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,26.0,https://swarfarm.com/api/v2/skill-effects/26/,Continuous DMG,False,Debuff,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 5}","{'effect': 'Damage +{0}%', 'amount': 10}","{'effect': 'Damage +{0}%', 'amount': 10}",-1,-1,-1,-1,Damage +{0}%,5,Damage +{0}%,5,Damage +{0}%,10,Damage +{0}%,10,-1,-1,-1,-1,-1,-1,-1,-1
